% Model:              Plasma Separator_Harry2.mph
% Version:            COMSOL 5.3.1.275
% Date:               Feb 11 2020, 14:03
% Dimension:          2
% Nodes:              3466
% Expressions:        3
% Description:        Velocity field, x component, Velocity field, y component, Velocity magnitude
% Length unit:        mm
% x                       y                        u (m/s)                  v (m/s)                  spf3.U (m/s)
19.508366267388432        8.275939302290896        0.09280342956979844      -2.3087287198249667E-5   0.09280343244158251
19.341164689066147        8.322735501431811        0.0937482999210605       3.4135839212555396E-5    0.0937483061358691
19.224978391151453        8.275142566722769        0.09240363128896271      6.683323921228009E-5     0.09240365545836611
19.076018763434703        8.324352198110399        0.09272348400597812      -2.6232331202786694E-4   0.09272385507369132
18.941590514914473        8.270200742700672        0.08984497970392398      1.57791064716294E-4      0.08984511826481512
18.81181764517736         8.330254720822895        0.08992838709751111      7.649499394615852E-5     0.08992841963163759
18.665614811874146        8.275346207365216        0.09205056012026763      -2.209326493073652E-4    0.09205082525263168
18.561472330813945        8.325748838750798        0.09195196992585661      1.8202292142875955E-4    0.09195215008682268
18.3359223239462          8.32310415431989         0.09311325561084678      2.511292097393076E-4     0.09311359426169132
18.135909334820322        8.330349231963009        0.08986953248316977      -3.221872718777757E-4    0.08987011001095785
18.206592109423095        8.301795616506771        0.09883334763605182      -1.3022731603112646E-4   0.09883343343273324
18.412331824815983        8.278278922509775        0.09474288585180807      -4.0381737390793776E-5   0.0947428944576502
17.958536442763332        8.335441749567703        0.0863469820411275       -4.647243391381242E-5    0.08634699454698994
18.041739385565002        8.298944668722026        0.09924643899911133      -2.2531925344002874E-5   0.09924644155682351
18.182519986732984        8.271001102435037        0.0905278435256107       5.441628574863025E-7     0.09052784352724619
17.8                      8.340120552906024        0.08282143331744621      -1.902265040133498E-4    0.08282165177584312
17.888021667148315        8.300281131555781        0.09912130335384593      -1.3640421826028056E-5   0.09912130429239847
17.97886681726358         8.265440729853836        0.08681651542489648      1.5049932281506443E-4    0.08681664587259436
17.65095882328476         8.345508318251284        0.07810060336549908      -1.7459339115022198E-4   0.07810079851645078
17.733504565718192        8.30006788899315         0.09875996693881568      6.6380457193577945E-6    0.09875996716190026
17.8                      8.260260448156215        0.08296343514104373      1.5810749450345185E-4    0.08296358579751714
17.52002848601734         8.350495540574848        0.07360967885049707      -7.92884080160054E-5     0.07360972155310032
17.5930298050974          8.30044975742148         0.09819580134160327      1.6030810016505094E-5    0.09819580265014632
17.653527219032714        8.254628948456237        0.0781779563751429       2.46474777273054E-4      0.07817834490963324
17.40493266813633         8.354529386678221        0.06917467430788336      1.5970970083985353E-4    0.06917485867560758
17.30375515646307         8.358439696851239        0.06510812545501343      -4.600436517943847E-4    0.06510975073233904
17.35198060477836         8.324226291147133        0.09174564704473044      -5.61441877716009E-4     0.09174736491386719
17.43844309156472         8.299322747743364        0.09898143945511324      2.3347675660688854E-4    0.09898171481643527
17.52118363778739         8.249348186044458        0.07350498811999807      1.0596574862819458E-4    0.07350506450076036
17.26741255188252         8.32222117426341         0.09380091440706585      -3.836916884491143E-4    0.09380169914726212
17.214815147806025        8.36249252619554         0.06084947833095401      -3.580734928581509E-5    0.06084948886650983
17.329813300044943        8.284966196878875        0.09550026973851261      7.053755079307756E-5     0.09550029578841492
17.40340493626574         8.244950461685358        0.06895665068784976      -1.555011344951985E-4    0.06895682601953892
17.17485798528893         8.326109113180527        0.09205922380174787      -1.7298467837578954E-4   0.09205938632578024
17.13662907799855         8.366309843986537        0.05581780914796218      2.8383638241437137E-4    0.0558185308044767
17.229253116913775        8.277093221327153        0.09301424615101077      2.546132406438545E-4     0.09301459463408489
17.296532915839194        8.241158037594332        0.06442995279156169      -1.0872705292745328E-4   0.06443004453121934
17.08705542772896         8.328634658957156        0.09165693210617655      0.001095679992140385     0.09166348082939813
17.0679009212343          8.370041117229256        0.04969434245132673      1.467936383993463E-4     0.04969455925996334
17.03263647499083         8.346002776662965        0.0754283088642104       2.3287624544396707E-4    0.07542866835269209
17.138833067685958        8.272052376598758        0.09078176446700364      7.013767597638322E-4     0.09078447383281825
17.1986583515498          8.237636766688667        0.06010470631513617      1.2870311470924154E-4    0.06010484411193915
17.007485541247505        8.373475123849756        0.04426811377640583      4.805001889700381E-4     0.04427072145055254
16.97502158202001         8.350303317604718        0.07088171760575492      0.0021476369455456696    0.07091424564353667
17.023921368401098        8.30801161806321         0.0963182858848924       0.0027630805201526074    0.09635790994913031
17.06092592032607         8.266605892439237        0.08938684308086985      7.9868996204319E-4       0.08939041123979415
17.11148906019758         8.234385039112505        0.056606078423499115     1.048827891527114E-4     0.05660617558965446
16.95437846394007         8.376572664419506        0.03723874574340829      7.917035409792328E-4     0.03724716068425898
16.926815305728596        8.356550143853292        0.060800586542018704     0.0018009693384318682    0.060827253878598504
16.935201118269177        8.330576806742277        0.08394385793671219      0.0031201573135169066    0.08400182537873811
16.960607968893516        8.301392964866317        0.09848581853698886      0.0034575496613321282    0.09854649208653384
16.99412330567572         8.26125977030161         0.08748778907045324      0.0020173663746000524    0.08751104503732933
17.034491035293765        8.23149055496656         0.05377684700673753      3.69196013167439E-4      0.05377811431876535
16.907696394002386        8.379311929141318        0.03112991699050622      4.7225598707791407E-4    0.031133498960976717
16.88540297055505         8.359226137764706        0.05580983518140142      8.813970494510084E-4     0.05581679463865668
16.901893733300426        8.33575990200665         0.08024771601661963      0.0022560673430999053    0.08027942305311264
16.90197582424919         8.297178539064998        0.09989231165260283      0.002299737558964759     0.099918780617764
16.9334046147459          8.261027737421081        0.08901542806284224      0.0026701358678864573    0.08905546619250283
16.9662092087302          8.229052631999478        0.05288530213861151      0.0012248223286821117    0.052899483665051636
16.866665172877415        8.38154221343068         0.02687919294965959      3.4585417508845755E-4    0.026881417907830985
16.844896110175164        8.36593000497389         0.04869062248268662      -7.119113583965329E-4    0.04869582667471332
16.860935348049576        8.330503535741498        0.08493906989358935      -0.0012686209654262143   0.0849485432102398
16.825595964136795        8.349557979758032        0.06959730705200144      -0.005643284316124319    0.06982572453446641
16.846031098202484        8.288761446149984        0.09934357450732749      -0.003099685892072839    0.09939192043884877
16.87156203196287         8.251207234479995        0.08360713682992559      5.614962464335751E-4     0.08360902228188449
16.905622409472546        8.2271107621888          0.05345413894874831      5.45242463979858E-4      0.053456919665246495
16.830623356397172        8.383407151561808        0.024673500523263454     -5.374270227355328E-4    0.02467935282531226
16.813660149573536        8.367947394164194        0.04949398679114036      -0.0047173857640662046   0.0497182909695073
16.818125701478564        8.321473359344534        0.09176293199512033      -0.009500958253035806    0.09225347633594633
16.79423517095048         8.3506032146044          0.07451730463648305      -0.014368771245996862    0.0758899879918702
16.80221770008573         8.28338365401484         0.09620745737053972      -0.013433933488660071    0.09714085352045225
16.821369983388976        8.248822354254031        0.078784156795925        -0.004894649759446996    0.07893605613604314
16.85133203635024         8.225681318688192        0.05192624662536237      -1.271260089851358E-4    0.05192640224028734
16.798982658766654        8.385082163519876        0.027110268791898474     -0.0029968919160132186   0.027275410814967573
16.78762763701495         8.373103850567157        0.04971780779840396      -0.010432915021373466    0.05080065086317533
16.773730941980965        8.361747082761932        0.06823111238368408      -0.020861198343158797    0.07134896140398637
16.783545767820783        8.314053975703116        0.09567027417253458      -0.02187358625143035     0.09813895829764396
16.768087380098137        8.340368417038984        0.08522325883672109      -0.02771839356536337     0.08961759419106906
16.76457350106559         8.283140684102525        0.08922938824109611      -0.02349731194043109     0.09227137906364132
16.776458150053102        8.24950788398117         0.07036844053802495      -0.012090230154119426    0.07139951742787297
16.800998969985635        8.224724184363474        0.0456241704234183       -0.003175627648959923    0.045734555183033716
16.76906665240468         8.390796712040894        0.029802416747589048     -0.009593073905577702    0.03130832334946815
16.763553460962097        8.379239761209748        0.05158633624498608      -0.019499379683466125    0.05514867083820547
16.75513316382558         8.361529444040803        0.07381591125276817      -0.03161871541140868     0.08030275162374075
16.755315739865992        8.314718724709149        0.09337377492893029      -0.03348650396130435     0.099196813416707
16.746563496145008        8.33955806041451         0.08712463199149703      -0.03933529580699297     0.09559271413594986
16.74692844934035         8.387405352882517        0.04986769501575793      -0.026662849954898454    0.05654816154307828
16.729644979230258        8.285593001110263        0.07942841850360628      -0.032723177421846224    0.08590506391689406
16.739394929076294        8.25705265994204         0.06463574899947543      -0.02011710981182363     0.06769400384010506
16.756136254237948        8.22766422154475         0.03835591701913989      -0.007522040446915232    0.03908653812841672
16.74314790689655         8.402981793364901        0.02860899547910008      -0.018006413157779403    0.03380392783585689
16.741571154452597        8.371541415161607        0.06928746667122183      -0.03806340259052359     0.07905425766196249
16.73229691026703         8.350212538585305        0.08329304510167744      -0.04752602524642469     0.09589814616578295
16.727185019410932        8.322462012733384        0.08764865549788912      -0.04571280175096954     0.09885315905175258
16.730784277655054        8.38167053588874         0.06351755833331527      -0.04360320415369622     0.07704362159903323
16.72993211428778         8.394515893718884        0.051459132648517425     -0.038913374965769194    0.06451583591773624
16.698037625444872        8.298158912480975        0.07096564978149288      -0.042079093367033034    0.08250317295414149
16.703529075470417        8.268441881110535        0.0570825857392225       -0.02704678736712435     0.06316605339546018
16.71229716397655         8.2381716736336          0.03304146665622504      -0.01206302210020765     0.03517463604622696
16.723077313574194        8.406610315282084        0.041871611358777684     -0.037851276857427375    0.05644422908959017
16.720883110230513        8.420718042061706        0.025892896982503844     -0.027345486446199056    0.03765923184460635
16.718464475006265        8.365503399647336        0.07668705792045284      -0.056278436044931636    0.09512185456643678
16.70413476275011         8.336577327559256        0.0809161710045173       -0.057865028789198365    0.0994775768040569
16.71010764498308         8.381316365615048        0.06906279501119306      -0.06190643829234004     0.0927473814013171
16.709497335753998        8.398388346980086        0.057112265834071786     -0.058465527580866906    0.08173144330067096
16.66589096531588         8.321736479983741        0.061490323355324374     -0.05298765292491097     0.08117112312166917
16.667661370435763        8.288071666916123        0.0497199102876258       -0.03428839735033453     0.06039671904883564
16.67068547430182         8.255755128908614        0.02823973632731371      -0.015791176885833647    0.03235496832444576
16.70496285680913         8.41379491717205         0.04655197263881198      -0.05740822369093059     0.07391069140464472
16.700061099605986        8.429243801488726        0.0361876595003827       -0.05506342226871338     0.06589026614044201
16.70328817457566         8.443052602747974        0.021035228951168623     -0.03745613730624353     0.04295862054270657
16.682933581055693        8.361390621924802        0.07117690240061629      -0.07243491259399372     0.10155278429391469
16.689034086139685        8.386429395530437        0.06520046508397719      -0.07484528138249105     0.09926185970649144
16.68972386629711         8.402688188062351        0.057185804594116166     -0.07560980043533137     0.0948000958277315
16.6387028619954          8.346483510474075        0.0505008373309696       -0.06079066326971883     0.07903062262124344
16.634545547851257        8.31284733279463         0.040766791728685775     -0.03977801733250826     0.05695807204212034
16.632270512389688        8.27971244339828         0.022920739580099336     -0.01837997912874391     0.029379992097885155
16.682663260325967        8.42231803783525         0.047501775019196724     -0.08050104605494235     0.09347104923939996
16.684944072086786        8.441936762774182        0.03360174984546988      -0.07284139814262612     0.08021812062152857
16.687113844230232        8.456637298156576        0.023113591833507807     -0.06223467782414317     0.066388201145391
16.691332510943607        8.46894516499981         0.012665399747321436     -0.04525038438795732     0.04698946305308608
16.662461792456774        8.392510242793936        0.05804226374464966      -0.08654486973959395     0.10420613637807882
16.65589608523756         8.41914293343666         0.046250065577959715     -0.09336158162609254     0.10418950757965559
16.616441882143018        8.368881420830133        0.03979272438280928      -0.0638387841537087      0.07522533666278956
16.605658555919387        8.331899199594071        0.02897485213622471      -0.03724165061984475     0.04718561854216461
16.597939381831655        8.309427463903322        0.01719779585155384      -0.01948348591628495     0.025987889594997832
16.677152682342747        8.469500904338231        0.02024783899764364      -0.07264690026934148     0.07541582793298861
16.685923611197445        8.498702017429512        0.005678437181524311     -0.04117109514669192     0.04156084364401758
16.67335195775984         8.49017723067821         0.01450555375540071      -0.06955621367890817     0.07105264211200558
16.66569817967387         8.440408862433653        0.03817663938086439      -0.09125092813629919     0.09891505284916247
16.669277229676602        8.456786837883017        0.029829297993171713     -0.08706627988441057     0.09203436375439313
16.62732797614536         8.40777602294461         0.04083720717817448      -0.08554155259392814     0.0947894229874458
16.641329217585834        8.432701501175861        0.03922379547691541      -0.09665792647157666     0.1043132823824445
16.59188891241282         8.398905917348413        0.02730521489184928      -0.06180886763836959     0.06757152417274276
16.579133773717437        8.365063584236927        0.020427058003531274     -0.036673685056448524    0.04197885032131307
16.56876465603071         8.34402329712901         0.011974260533645215     -0.01887367021403341     0.022351696639756575
16.683456371899048        8.525360968487677        0.005125725522294547     -0.03485960367591466     0.035234429618935866
16.670259059053688        8.512907896689581        0.011701758558273498     -0.06316777827189844     0.06424250435003176
16.67786586065765         8.55431795562243         0.0075137465142977285    -0.031734773605111385    0.03261214869414151
16.663817857347787        8.54227025355074         0.01437909172852902      -0.05785103656015821     0.05961124650619389
16.655381384627315        8.476652486306568        0.02472688611594019      -0.09196050762622753     0.09522685472000074
16.649274355251592        8.504087864063873        0.02131278884990131      -0.08839420635285818     0.09092728240364469
16.63783292257523         8.455241838685321        0.03272362480335736      -0.10011018227639311     0.10532276209672607
16.609666427359894        8.43094906724989         0.03156090600087377      -0.08558015981516616     0.09121433298328378
16.575544899488705        8.428956839278227        0.01976548582183349      -0.0606127437238043      0.06375405188300332
16.55812647581829         8.398824515248885        0.013353151654786228     -0.034255774630289566    0.036766353567316286
16.54684899283559         8.379666367763862        0.00789964197146284      -0.01759982233693076     0.019291399367822547
16.66817355178951         8.586014790806693        0.01054991131421331      -0.03029241782221479     0.03207695755917949
16.65485012640026         8.570122724938079        0.01817647699861026      -0.05534892110806915     0.05825708011828495
16.65319781300092         8.620182418606193        0.014151933616167425     -0.028382759994336114    0.0317152690351587
16.6417595277483          8.60038291346375         0.02444637460622301      -0.05235019136668596     0.057776879177716296
16.641765654891163        8.526574789560739        0.023564930036136116     -0.08594335778446038     0.08911546821330041
16.64007502960278         8.550045806967951        0.024747370122322466     -0.07818603760289605     0.08200907757079513
16.625399160157865        8.484120242190755        0.027874070252664754     -0.0992357900679648      0.10307621366185159
16.614523367755115        8.511874134615667        0.028387570818623444     -0.09717855363282742     0.10123994005900379
16.5930577885684          8.462643898774942        0.0248655777840289       -0.08506133902877545     0.08862126356525203
16.55854198740437         8.453236719273635        0.014007987750336931     -0.0537715861336411      0.05556624151534071
16.544472465401064        8.430350242056626        0.009055313193021995     -0.03272913460829894     0.03395872419911958
16.531675604125727        8.413794557719328        0.004970711115755268     -0.016131303136750156    0.016879778134976136
16.631486182574044        8.655904730566604        0.018076625655570312     -0.02642857897798586     0.03201927828492171
16.622655862876606        8.635310999596356        0.03016437404945359      -0.04762183660602925     0.05637134718566424
16.62521761122094         8.571709604015558        0.03201712795806571      -0.0790717870857996      0.0853079362991813
16.61588148540536         8.599048221174145        0.03833636184085728      -0.07223467138325397     0.08177728528778531
16.610193955739035        8.539771536464947        0.03308525377633236      -0.09417850036772543     0.099820959467228
16.57992414233189         8.493896028508562        0.024050564354638367     -0.08405565547102588     0.08742873018888243
16.57221787884581         8.518579560207867        0.028246868129412305     -0.08421369156089979     0.08882472294037723
16.5572744813035          8.476687437352917        0.014943570628598161     -0.06026806300697551     0.06209307305766618
16.53515312015523         8.459626375600951        0.006681483095739135     -0.03202674771939663     0.03271627707793973
16.521826984496403        8.445507413391727        0.0031237619381659972    -0.015059718455656654    0.015380279861237254
16.602524852158492        8.690615667204604        0.022409912108608522     -0.023675049411025228    0.03259926571765145
16.596165875743516        8.667171265054451        0.03794703719222404      -0.044048877949654335    0.05814018644871701
16.588412276191686        8.628149718979044        0.0507015015933761       -0.06970749018812981     0.08619615102863544
16.58854554242991         8.570886421084477        0.04370745502641449      -0.08865846973378753     0.09884667865144971
16.58147265517308         8.597769281079165        0.05059106242430037      -0.08226427634069475     0.09657570480756351
16.56089963425945         8.543447071788037        0.03476814087780516      -0.08218640537322829     0.08923804596847419
16.550284445369133        8.560934399532307        0.040830381399832014     -0.07902551012090102     0.08895027428358149
16.547136763053953        8.502489863496205        0.016206069570437503     -0.05920894309012841     0.06138677082867223
16.54255601701684         8.52553454600078         0.022033944862987893     -0.06295336594471869     0.06669798355268965
16.531237339910707        8.488070006654425        0.007431432420373896     -0.036515964558270324    0.037264485176095465
16.516140719827657        8.474520728191745        0.0022094101167528745    -0.015382881464084171    0.015540737923344386
16.568351216880895        8.720485817769962        0.02620529876140813      -0.019922922758314168    0.032918695818765525
16.56707388163118         8.692489732762915        0.04585514113229425      -0.03926027115465625     0.0603660737451075
16.52996092859099         8.74441548841852         0.02935070665095193      -0.015547780121599524    0.03321441626191614
16.53343296719679         8.711269102703634        0.05508539329708372      -0.03420531224146606     0.06484137521853299
16.497137271991154        8.727542785677702        0.061678635278913006     -0.025830990693055864    0.06686923156470327
16.488380430944172        8.761805038176748        0.03182886758565452      -0.010761668732545825    0.033598963163975516
16.557298653803777        8.652070037022508        0.06396237430354547      -0.06336448846627064     0.09003468067994135
16.547533873640116        8.614297596614623        0.06376849733594304      -0.07552691951994307     0.09884703751077284
16.547489343792225        8.5823564220391          0.05087701023077169      -0.07880183704515319     0.09379871903023475
16.530631146210098        8.564080721233916        0.03827534140724841      -0.06538093228555446     0.07576059705658135
16.529014997370236        8.547894759999641        0.027908849441923074     -0.05863659157610107     0.0649396161740614
16.52480043654534         8.509344732717251        0.009376925167548752     -0.03689832882935013     0.038071162262224935
16.52126639202625         8.531451287795681        0.015270274811301925     -0.042454523476897384    0.04511726783021234
16.5136453991758          8.501258274874893        0.0030476933422939907    -0.019106721523534903    0.019348261991366952
16.458371973941325        8.740529151759084        0.06451538458789002      -0.015636277400669796    0.06638319079009425
16.444709019234505        8.772343261825743        0.03351630943223872      -0.005541696849852143    0.03397136149660821
16.528657624914192        8.674536912107937        0.07340618867654529      -0.052958049501896975    0.0905153221452696
16.46977375746539         8.710403065756664        0.08314371335203068      -0.026766446559062945    0.08734597719050269
16.499902939985997        8.694331859982155        0.07982744887665276      -0.04023406676319325     0.08939352170297186
16.515948390701965        8.635774996616078        0.07617336803238349      -0.06201201889806539     0.09822358415986944
16.51173829570011         8.61063194244535         0.0640213446606842       -0.06155367052623537     0.08881208773255167
16.5172920252575          8.593406726492216        0.05483266255663669      -0.06315294381703986     0.08363560961581006
16.51563009790462         8.574978196649758        0.04091843503135533      -0.05711072670776857     0.07025634085621509
16.509302375255526        8.559546164589072        0.026080631655795886     -0.04335943863930441     0.050598816850603405
16.513491662246185        8.543798831855515        0.018117576602037833     -0.039302460334819024    0.04327736094427121
16.508302451555743        8.531084372295895        0.007958453656264323     -0.02409808747558471     0.0253782348594192
16.418744512853095        8.74600476148518         0.0665529926367215       -0.00470402330673457     0.06671902775201245
16.399999624848792        8.775741949189491        0.033952914243472805     1.410768276344861E-4     0.03395320733444653
16.37988037452073         8.744438388841743        0.067170253733961        0.006549273174466804     0.06748878399999879
16.432927824141913        8.71212089141763         0.08962733588458843      -0.013053705811069438    0.09057294614381704
16.441064959107255        8.683299371362372        0.09601669219333875      -0.020437097057990728    0.09816761235717252
16.48582303183551         8.655551822957912        0.08615481726054702      -0.046700412279908295    0.09799786244766596
16.466589183579362        8.671669427072711        0.09213506570279005      -0.03473911454546503     0.09846662587628552
16.48087174808613         8.632380191586222        0.07633610149631179      -0.045569857327868314    0.08890338738505686
16.489227526669634        8.617379468747957        0.06686578732699479      -0.04944161419930226     0.08315952578924163
16.4920290315512          8.600121169157555        0.052617954247460054     -0.046540425107737565    0.07024713715445441
16.49464041954235         8.584613484810088        0.03920932259173931      -0.042112366682079024    0.057539746312170674
16.49960127570076         8.569000813828673        0.027889548022192075     -0.03744029149731275     0.04668621120080218
16.496509652002693        8.55715054173812         0.0149355371695217       -0.024094327450289995    0.028347960875942425
16.355208263064817        8.772159394603246        0.032659693094433506     0.005567413133349757     0.033130826159635425
16.341075613616553        8.737664193694357        0.06436000234135823      0.017165355468786933     0.0666097540135786
16.365093548669964        8.711246768842063        0.08898671212740072      0.017297254989577748     0.09065224743722221
16.3953812574309          8.713444224719675        0.09093611650745446      0.00292540029544263      0.09098315916885887
16.44362731000903         8.655778658007263        0.08957258354248089      -0.024069419933079657    0.09275011966779154
16.414761454894133        8.678474657125935        0.09779817167170256      -0.005964657443042239    0.097979893451364
16.42671831660934         8.655747168419712        0.09043270883774257      -0.014246583667642995    0.09154802004375123
16.459809636328576        8.64123799100191         0.08195877374054632      -0.033463435983312244    0.08852707010210661
16.463685576379785        8.619737920160084        0.06279769481384916      -0.03226600588672061     0.07060202270342704
16.471092117598616        8.605630592522463        0.04948028831940427      -0.03266815478296348     0.0592917133256835
16.47830302361827         8.592485460498395        0.03772852237083442      -0.030696114714529037    0.048638388736203825
16.478913015226247        8.57967423806386         0.02160210926757472      -0.021012522912340126    0.03013597922666288
16.3115696853685          8.761442065159263        0.030334405243136863     0.010658564156792867     0.032152466955730145
16.305331977263428        8.73254665759268         0.05447690679173756      0.02359399394454823      0.05936674088958432
16.329369832811878        8.704151887127145        0.08201768342192904      0.03153410414246796      0.08787092874192116
16.354178055378252        8.678036722166462        0.09348820019489668      0.028052042855093762     0.09760615085139407
16.38318060481086         8.664434996137741        0.09670965214336193      0.012291609730157523     0.09748764274229106
16.435866331122188        8.636666962532955        0.07558601668161669      -0.01882365859217353     0.07789464705991256
16.40554927647882         8.647856618716583        0.08629234837944912      -0.002383447120177311    0.08632525823312026
16.418926820999822        8.636641707259145        0.07420351826833846      -0.009908063551039674    0.07486208550882804
16.44244084675569         8.621274677293519        0.0590081479180374       -0.02003618742326499     0.06231701474859963
16.4509112809378          8.609207009061379        0.04417142980070323      -0.01975948525811458     0.048389590495313155
16.456218113144914        8.597053233936911        0.02700627482344938      -0.01548213209618953     0.03112933173204233
16.270094828676186        8.74395241920402         0.026637738653183623     0.014782452069303509     0.030464569744812882
16.267910627023998        8.714349853617337        0.04675981976794593      0.031148384465896507     0.056184540574486234
16.298784549742084        8.688497910435352        0.0754008069453861       0.04546135313546822      0.08804553547411209
16.3319039718954          8.65625449235096         0.09035321254452275      0.04480608372306075      0.10085280440182928
16.359061527034545        8.653463362263382        0.09037284985993847      0.027217656560633678     0.09438248153370193
16.3895192038778          8.639039560635064        0.07754455585815964      0.007377662536849171     0.07789472413294028
16.373374660836976        8.638317830808473        0.07849724701600048      0.01698780279933706      0.08031440240106479
